video_id,creator_id,upload_date,category,duration_seconds,days_since_upload,view_count,like_count,comment_count,share_count,has_music,has_text_overlay,has_effects,has_voiceover,is_vertical,video_quality,trending_score,avg_watch_time_seconds,retention_rate,engagement_rate,hashtag_count,description_length,top_country,is_monetized,language
video_0020439,creator_03072,2025-06-08T13:43:29.012Z,Food,35,67,1483,131,14,3,true,false,true,true,true,1080p,0.756,13,0.371,0.1,8,225,DE,false,en
video_0020440,creator_01009,2025-05-04T12:45:08.674Z,Sports,55,102,6391,244,130,40,false,true,true,false,false,1080p,0.706,35,0.636,0.065,7,51,GB,false,es
video_0020441,creator_01556,2025-08-09T14:18:33.248Z,Technology,25,5,22283,1732,169,154,false,false,true,false,true,720p,0.388,9,0.36,0.092,9,104,DE,true,vi
video_0020442,creator_02995,2025-07-15T21:01:04.844Z,Science,60,30,35433,2679,156,72,true,true,true,false,true,1080p,0.48,48,0.8,0.082,6,66,ZA,true,en
video_0020443,creator_03947,2025-02-25T10:25:08.046Z,Gaming,60,170,60976,5205,274,257,false,true,true,false,true,1080p,0.357,33,0.55,0.094,6,145,ZA,true,sv
video_0020444,creator_01106,2025-05-05T18:34:43.974Z,Motivation,60,101,15217,1518,312,110,true,true,true,false,true,1080p,0.539,43,0.717,0.127,8,67,DE,true,hi
video_0020445,creator_03111,2025-03-09T10:36:18.432Z,Beauty,35,158,1001,75,9,4,true,true,false,false,true,720p,0.448,12,0.343,0.088,4,126,IT,true,en
video_0020446,creator_03738,2025-05-18T01:45:24.825Z,Travel,40,88,1005,26,21,6,true,true,true,false,true,720p,0.325,19,0.475,0.053,6,230,US,true,id
video_0020447,creator_03552,2025-06-11T01:40:11.352Z,Lifestyle,40,64,36894,2705,569,183,true,true,true,true,true,720p,0.733,32,0.8,0.094,7,138,US,true,de
video_0020448,creator_00655,2025-07-25T13:43:47.484Z,Dance,30,20,1008,63,18,10,true,true,true,true,true,1080p,0.647,25,0.833,0.09,2,200,TH,true,ja
video_0020449,creator_03365,2025-08-06T00:39:50.344Z,News,40,8,37366,3432,397,236,true,true,true,true,false,1080p,0.363,29,0.725,0.109,6,181,MX,true,zh
video_0020450,creator_04769,2025-03-03T04:48:14.798Z,News,30,164,1359,43,15,10,false,false,false,false,true,720p,0.696,14,0.467,0.05,8,133,DE,true,fr
video_0020451,creator_04372,2025-07-19T12:00:09.390Z,Lifestyle,40,26,1107,49,12,4,false,false,true,false,true,1080p,0.975,35,0.875,0.059,2,183,FR,true,fr
video_0020452,creator_01088,2025-03-19T15:37:22.506Z,Beauty,15,148,76897,5713,291,239,true,false,true,true,false,1080p,0.03,5,0.333,0.081,9,214,GB,true,de
video_0020453,creator_01064,2025-02-19T22:34:13.101Z,Education,60,175,40494,2657,707,235,true,true,true,false,true,1080p,0.598,39,0.65,0.089,8,159,IT,true,tr
video_0020454,creator_02613,2025-06-21T20:17:36.781Z,Fitness,35,54,1003,36,5,10,false,true,true,false,true,720p,0.25,12,0.343,0.051,6,179,TH,true,ru
video_0020455,creator_02859,2025-05-17T05:49:49.261Z,News,20,89,75380,3777,1068,327,true,true,true,false,true,1080p,0.966,13,0.65,0.069,4,216,BR,true,ja
video_0020456,creator_01080,2025-05-30T07:14:04.852Z,Lifestyle,30,76,1090,64,22,9,true,true,true,true,true,720p,0.42,25,0.833,0.087,5,236,VN,true,fr
video_0020457,creator_02667,2025-08-08T01:50:30.786Z,Lifestyle,50,6,121425,2774,1864,366,true,true,true,false,true,1080p,0.415,15,0.3,0.041,8,109,IT,false,ar
video_0020458,creator_00790,2025-07-03T09:52:59.548Z,Food,25,42,1020,50,20,9,true,true,true,true,true,1080p,0.178,7,0.28,0.077,9,233,DE,true,ko
video_0020459,creator_04120,2025-02-16T00:43:09.101Z,Kids,40,179,88100,7571,1973,257,true,true,true,false,true,1080p,0.251,23,0.575,0.111,5,104,TR,true,ja
video_0020460,creator_03255,2025-04-10T17:44:41.963Z,Sports,45,126,1583,100,14,5,true,true,false,false,true,1080p,0.774,23,0.511,0.075,5,217,IR,true,fr
video_0020461,creator_01676,2025-07-01T19:27:10.852Z,Comedy,35,44,1161,111,19,2,true,true,true,false,false,1080p,0.703,19,0.543,0.114,3,102,PH,false,th
video_0020462,creator_01391,2025-03-28T23:34:36.816Z,Motivation,45,138,1001,72,11,3,true,true,true,false,true,1080p,0.836,39,0.867,0.086,9,140,TH,true,pt
video_0020463,creator_02045,2025-04-26T10:19:38.118Z,Art,30,110,1117,63,22,6,true,true,false,false,true,1080p,0.676,17,0.567,0.081,2,239,ID,true,ja
video_0020464,creator_00367,2025-05-10T08:43:56.621Z,Gaming,50,96,1761,97,20,6,true,true,false,true,true,720p,0.745,40,0.8,0.07,7,89,TR,true,it
video_0020465,creator_04852,2025-03-05T11:15:09.275Z,Comedy,40,162,82201,7277,566,705,true,true,false,true,true,1080p,0.339,18,0.45,0.104,2,148,DE,true,pl
video_0020466,creator_00052,2025-06-29T19:36:01.506Z,Travel,45,46,3332,201,36,29,true,false,true,false,true,720p,0.334,26,0.578,0.08,4,61,US,true,es
video_0020467,creator_04569,2025-03-21T10:37:48.589Z,Motivation,35,146,1090,107,6,6,true,false,false,true,true,720p,0.481,17,0.486,0.109,3,142,ID,true,zh
video_0020468,creator_01984,2025-05-20T03:16:00.458Z,Sports,50,86,1345,28,8,12,true,false,false,true,true,720p,0.006,37,0.74,0.036,5,128,BR,true,bn
video_0020469,creator_00898,2025-06-02T05:40:27.295Z,Pets,50,73,2955,268,63,28,true,false,false,true,false,1080p,0.477,28,0.56,0.121,7,59,BR,true,fr
video_0020470,creator_04954,2025-08-08T21:07:42.199Z,News,15,6,54523,3621,978,327,false,true,true,false,true,1080p,0.793,12,0.8,0.09,8,55,IT,true,sv
video_0020471,creator_01293,2025-06-17T09:54:54.948Z,Lifestyle,55,58,1149,36,26,6,true,true,true,false,false,1080p,0.963,17,0.309,0.059,3,83,KR,true,fr
video_0020472,creator_01584,2025-04-15T21:22:38.339Z,Motivation,60,121,1017,25,16,10,false,true,false,false,true,1080p,0.48,39,0.65,0.05,3,133,BD,true,nl
video_0020473,creator_01306,2025-06-07T11:28:45.980Z,Technology,55,68,1123,88,6,4,true,false,true,false,true,720p,0.238,24,0.436,0.087,5,235,TR,true,sv
video_0020474,creator_00799,2025-07-09T08:23:53.965Z,Comedy,25,36,51156,2362,518,383,false,false,false,false,true,1080p,0.84,14,0.56,0.064,4,157,ZA,false,es
video_0020475,creator_04808,2025-07-01T08:38:53.676Z,Lifestyle,45,44,47547,4334,1039,511,true,false,false,true,true,1080p,0.252,33,0.733,0.124,5,201,PK,true,bn
video_0020476,creator_01228,2025-06-18T07:00:21.471Z,Music,35,57,7662,398,167,60,false,true,false,true,true,1080p,0.569,10,0.286,0.082,3,114,GB,true,zh
video_0020477,creator_03051,2025-08-07T14:49:48.275Z,Science,35,7,1324,122,12,10,true,true,false,false,true,1080p,0.68,12,0.343,0.109,7,137,FR,false,pl
video_0020478,creator_03452,2025-03-24T00:38:24.740Z,DIY,55,143,1022,48,6,9,true,true,true,false,false,1080p,0.598,28,0.509,0.062,2,222,IT,false,pl
video_0020479,creator_04729,2025-08-09T17:14:28.018Z,Pets,30,5,31090,972,169,33,true,true,true,false,true,720p,0.83,24,0.8,0.038,9,162,TH,true,de
video_0020480,creator_02651,2025-03-17T04:55:02.103Z,Art,60,150,50810,4942,1039,55,true,true,true,false,true,1080p,0.013,29,0.483,0.119,9,227,IR,true,de
video_0020481,creator_02114,2025-07-18T12:35:02.001Z,Fashion,15,27,5871,459,111,21,true,false,true,false,true,1080p,0.954,10,0.667,0.101,9,217,TR,true,pt
video_0020482,creator_01048,2025-07-03T23:39:01.082Z,Science,60,41,2054,167,23,3,true,true,true,true,true,1080p,0.848,29,0.483,0.094,5,121,NG,true,es
video_0020483,creator_02971,2025-04-17T08:16:02.557Z,Lifestyle,50,119,14796,1403,301,108,true,false,true,true,true,1080p,0.603,41,0.82,0.122,5,91,KR,false,pl
video_0020484,creator_04678,2025-03-06T13:06:29.187Z,Comedy,20,161,1074,62,24,6,true,false,true,false,true,1080p,0.124,12,0.6,0.086,4,86,ID,true,ar
video_0020485,creator_02966,2025-07-24T08:53:35.949Z,Pets,20,21,37698,2340,470,55,false,false,false,true,true,1080p,1,6,0.3,0.076,7,162,TR,true,nl
video_0020486,creator_04631,2025-02-16T01:17:44.664Z,Music,20,179,2674,127,34,13,true,true,false,false,true,1080p,0.355,6,0.3,0.065,8,173,NG,true,id
video_0020487,creator_00687,2025-06-01T16:05:08.626Z,Food,60,74,1006,54,13,10,true,true,true,false,true,1080p,0.091,41,0.683,0.077,9,230,PK,false,nl
video_0020488,creator_00850,2025-03-31T12:54:29.692Z,Sports,25,136,1200,89,17,2,true,true,true,false,true,720p,0.469,15,0.6,0.09,6,119,BD,false,ja
video_0020489,creator_00421,2025-07-02T06:07:47.239Z,News,50,43,20754,1735,420,147,false,true,true,true,true,1080p,0.6,15,0.3,0.111,6,118,VN,false,ja
video_0020490,creator_03956,2025-04-21T13:25:53.886Z,Gaming,50,115,1013,57,11,3,true,true,true,false,true,1080p,0.298,29,0.58,0.07,4,99,JP,true,ja
video_0020491,creator_00760,2025-02-24T18:37:52.332Z,Motivation,30,171,161766,7588,3372,1397,true,true,false,true,true,1080p,0.361,18,0.6,0.076,6,128,DE,false,bn
video_0020492,creator_04057,2025-04-15T23:42:44.117Z,Lifestyle,50,120,27530,2533,291,61,true,false,true,true,true,1080p,0.825,17,0.34,0.105,3,164,PH,true,pt
video_0020493,creator_02412,2025-06-15T02:46:55.125Z,Comedy,50,60,1031,79,21,2,true,true,false,false,true,1080p,0.998,41,0.82,0.099,9,183,NG,true,id
video_0020494,creator_00823,2025-02-23T01:19:18.275Z,Pets,55,172,5063,485,86,46,true,true,true,false,true,1080p,0.66,25,0.455,0.122,9,54,IR,false,th
video_0020495,creator_01878,2025-04-05T21:18:11.602Z,Technology,60,131,104327,6568,2048,900,true,true,false,false,true,1080p,0.107,22,0.367,0.091,3,53,DE,true,id
video_0020496,creator_02993,2025-06-10T10:07:35.400Z,Science,50,65,84230,7914,880,793,true,true,true,false,true,1080p,0.982,15,0.3,0.114,4,110,ID,false,ja
video_0020497,creator_00262,2025-05-03T12:41:13.842Z,Fashion,40,103,161850,5390,1204,754,true,true,true,true,true,720p,0.63,13,0.325,0.045,2,99,IR,true,pt
video_0020498,creator_02748,2025-07-22T09:36:02.909Z,Art,45,23,1002,89,10,7,true,true,false,true,true,1080p,0.673,20,0.444,0.106,2,203,PH,true,it
video_0020499,creator_03786,2025-04-26T11:50:12.984Z,Science,45,110,3173,145,65,7,true,false,false,false,true,720p,0.803,26,0.578,0.068,8,78,PH,false,th
video_0020500,creator_01738,2025-04-03T07:30:52.195Z,Food,30,133,2696,67,14,18,false,false,true,true,false,720p,0.314,15,0.5,0.037,9,207,ID,true,id
video_0020501,creator_00103,2025-04-27T19:00:03.469Z,Food,30,109,48593,2214,162,287,false,true,true,false,true,1080p,0.369,24,0.8,0.055,3,223,JP,true,pl
video_0020502,creator_03996,2025-05-01T18:11:35.874Z,Art,15,105,18325,1823,67,135,true,true,true,true,true,1080p,0.496,11,0.733,0.111,7,235,BD,true,nl
video_0020503,creator_01099,2025-07-01T23:28:20.683Z,Beauty,15,43,1001,98,8,2,true,false,true,true,true,1080p,0.229,6,0.4,0.108,2,199,KR,true,it
video_0020504,creator_02947,2025-03-25T04:11:13.578Z,Fashion,30,142,1059,95,18,2,false,true,true,true,true,1080p,0.791,13,0.433,0.109,6,233,MX,true,de
video_0020505,creator_01422,2025-04-17T21:16:14.803Z,Education,40,119,75089,6399,1537,660,true,true,true,false,true,1080p,0.647,20,0.5,0.114,6,93,ZA,true,th
video_0020506,creator_04424,2025-07-28T02:49:54.277Z,Motivation,15,17,6378,282,20,44,true,false,true,false,true,720p,0.88,13,0.867,0.054,2,63,DE,true,ja
video_0020507,creator_00105,2025-03-31T21:08:29.723Z,Fitness,45,136,1001,29,10,5,true,true,false,false,true,1080p,0.935,23,0.511,0.044,8,75,VN,true,ru
video_0020508,creator_01381,2025-03-23T02:47:58.872Z,Music,45,144,56458,1958,343,593,true,true,true,true,true,1080p,0.785,20,0.444,0.051,7,179,DE,true,de
video_0020509,creator_03387,2025-07-28T18:27:22.868Z,Sports,45,17,1012,45,8,7,true,true,true,false,true,1080p,0.886,22,0.489,0.059,3,227,IT,true,id
video_0020510,creator_04143,2025-04-11T16:29:13.761Z,Dance,55,125,102085,2281,1940,293,true,true,false,false,true,720p,0.553,43,0.782,0.044,8,81,IR,false,en
video_0020511,creator_01606,2025-04-08T23:14:07.487Z,Sports,60,127,1481,38,23,11,true,true,true,false,true,1080p,0.017,44,0.733,0.049,5,174,MX,true,pl
video_0020512,creator_03056,2025-07-18T03:43:54.613Z,Sports,50,27,13748,501,302,150,false,true,true,true,false,720p,0.59,31,0.62,0.069,2,91,IT,false,ko
video_0020513,creator_00044,2025-04-03T23:02:14.832Z,DIY,60,132,4450,373,66,24,true,false,true,false,true,1080p,0.92,39,0.65,0.104,7,68,IR,true,fr
video_0020514,creator_04402,2025-05-30T07:28:28.432Z,Comedy,50,76,1001,49,12,10,false,false,true,true,true,1080p,0.418,17,0.34,0.071,2,249,NG,true,es
video_0020515,creator_04528,2025-05-26T18:47:21.719Z,Gaming,45,80,1001,70,14,4,true,true,true,true,false,1080p,0.832,36,0.8,0.088,2,225,BD,true,pt
video_0020516,creator_04652,2025-08-11T11:42:22.534Z,Pets,45,3,3614,148,63,33,true,true,true,false,true,1080p,0.883,15,0.333,0.068,7,130,GB,true,de
video_0020517,creator_02650,2025-04-21T15:08:42.767Z,Comedy,35,115,1041,74,20,7,true,true,false,false,true,1080p,0.968,14,0.4,0.097,3,72,TR,false,de
video_0020518,creator_02340,2025-03-18T13:27:41.468Z,Fitness,45,149,1325,35,27,8,true,false,false,false,true,1080p,0.014,28,0.622,0.053,3,188,PK,true,es
video_0020519,creator_03775,2025-06-20T23:36:41.691Z,Fashion,60,54,4788,185,42,39,true,true,true,false,true,720p,0.862,37,0.617,0.056,4,205,PH,false,es
video_0020520,creator_00779,2025-08-05T00:03:29.958Z,Food,45,9,1083,65,21,4,true,false,true,true,true,1080p,0.688,29,0.644,0.083,8,191,MX,true,th
video_0020521,creator_00304,2025-03-23T14:14:38.823Z,Motivation,60,144,3712,119,57,32,true,true,false,false,true,1080p,0.666,30,0.5,0.056,8,214,MX,true,tr
video_0020522,creator_03111,2025-08-10T11:11:52.771Z,Technology,55,4,1068,25,18,10,true,true,true,false,true,720p,0.041,18,0.327,0.05,5,56,PH,false,sv
video_0020523,creator_01858,2025-05-03T05:30:56.926Z,Kids,20,103,2883,205,25,14,true,true,false,false,true,1080p,0.254,12,0.6,0.085,4,119,GB,true,ko
video_0020524,creator_04292,2025-08-10T21:35:27.604Z,Travel,45,4,1004,22,21,2,true,true,false,false,true,1080p,0.704,29,0.644,0.045,8,243,BR,true,es
video_0020525,creator_03247,2025-07-02T09:25:46.315Z,Fashion,50,43,1012,72,10,9,true,false,false,false,false,720p,0.818,30,0.6,0.09,8,152,IN,true,bn
video_0020526,creator_04276,2025-03-11T02:17:40.562Z,Technology,45,156,13822,716,214,29,true,false,false,false,true,1080p,0.568,18,0.4,0.069,3,212,TH,false,ru
video_0020527,creator_03536,2025-06-12T06:34:21.660Z,Technology,55,63,9236,479,28,33,true,true,true,true,true,1080p,0.277,27,0.491,0.058,8,73,JP,true,it
video_0020528,creator_00725,2025-03-20T08:32:33.272Z,Music,15,147,1051,67,5,9,true,true,true,false,true,1080p,0.563,4,0.267,0.077,7,177,JP,true,fr
video_0020529,creator_01776,2025-05-20T20:13:21.931Z,Dance,50,86,84527,4293,264,817,true,true,true,false,true,720p,0.721,34,0.68,0.064,9,187,IT,true,id
video_0020530,creator_01965,2025-04-27T09:04:04.101Z,DIY,20,109,22054,672,329,187,true,true,true,false,true,1080p,0.377,17,0.85,0.054,8,212,KR,true,it
video_0020531,creator_00809,2025-06-18T06:21:44.321Z,Beauty,60,57,142570,5731,772,652,true,true,true,true,true,720p,0.69,21,0.35,0.05,7,174,IT,false,pt
video_0020532,creator_01184,2025-07-28T08:26:56.244Z,Music,35,17,131355,4571,712,800,true,false,true,false,true,1080p,0.184,30,0.857,0.046,9,70,KR,true,zh
video_0020533,creator_04462,2025-06-26T06:46:38.632Z,Food,15,49,1003,93,14,8,true,false,true,true,true,1080p,0.954,8,0.533,0.115,9,194,MX,true,sv
video_0020534,creator_02882,2025-06-20T23:15:08.909Z,Kids,60,54,1025,79,8,2,true,true,true,false,true,720p,0.477,31,0.517,0.087,6,112,BR,false,zh
video_0020535,creator_00484,2025-04-28T14:42:40.383Z,Science,35,108,1001,72,8,2,true,false,true,false,false,1080p,0.489,19,0.543,0.082,7,248,ID,true,ko
video_0020536,creator_01713,2025-03-07T22:45:22.904Z,Education,35,159,1004,37,11,10,true,true,false,false,true,1080p,0.026,20,0.571,0.058,3,167,IR,true,ar
video_0020537,creator_00604,2025-06-03T22:20:08.808Z,Kids,30,71,11341,698,223,123,true,false,true,true,true,1080p,0.235,10,0.333,0.092,2,190,JP,true,ja
video_0020538,creator_01655,2025-06-25T01:06:22.835Z,Food,60,50,1802,168,37,16,true,false,true,false,true,1080p,0.939,18,0.3,0.123,4,197,VN,true,en
video_0020539,creator_02428,2025-06-09T06:17:11.063Z,Motivation,55,66,42983,3528,286,131,true,true,true,false,true,720p,0.033,33,0.6,0.092,7,171,ZA,false,vi
video_0020540,creator_01148,2025-03-04T07:59:59.550Z,Food,20,163,1040,31,22,8,true,true,true,true,true,1080p,0.569,8,0.4,0.059,6,219,VN,false,zh
video_0020541,creator_01387,2025-02-28T21:01:26.862Z,News,40,167,50686,1741,858,139,true,true,true,false,true,1080p,0.789,35,0.875,0.054,5,165,MX,true,bn
video_0020542,creator_01536,2025-03-01T18:06:07.036Z,Music,50,166,16048,926,205,18,true,true,false,true,true,1080p,0.05,19,0.38,0.072,4,144,BD,true,de
video_0020543,creator_01574,2025-04-01T12:07:29.014Z,Technology,40,135,1003,47,6,5,false,true,true,false,true,1080p,0.665,33,0.825,0.058,8,246,IR,true,pl
video_0020544,creator_01337,2025-06-19T08:57:46.755Z,News,20,56,1106,38,4,8,true,true,true,false,true,720p,0.492,9,0.45,0.045,8,221,IT,true,hi
video_0020545,creator_03640,2025-03-07T23:47:39.719Z,Pets,25,159,1542,43,33,4,true,true,true,false,true,1080p,0.587,19,0.76,0.052,6,228,IR,true,fr
video_0020546,creator_02348,2025-04-28T19:27:58.067Z,Pets,25,108,5214,506,87,33,true,true,true,true,true,720p,0.212,19,0.76,0.12,2,116,GB,true,it
video_0020547,creator_03090,2025-06-21T18:23:56.221Z,Technology,50,54,1002,23,3,8,true,true,true,false,true,1080p,0.779,28,0.56,0.034,3,92,DE,true,ja
video_0020548,creator_03298,2025-07-20T19:50:04.165Z,Art,15,25,1007,31,9,8,true,false,true,true,true,1080p,0.992,10,0.667,0.048,2,157,BR,false,sv
video_0020549,creator_01321,2025-04-02T05:12:38.826Z,Technology,30,134,1002,52,7,8,true,false,true,false,true,1080p,0.34,20,0.667,0.067,2,160,DE,false,ja
video_0020550,creator_03505,2025-06-14T08:48:24.377Z,Motivation,45,61,5789,211,70,32,true,false,false,false,false,1080p,0.012,19,0.422,0.054,3,201,FR,false,tr
video_0020551,creator_01817,2025-03-27T22:42:02.695Z,Beauty,25,139,45310,1539,625,327,true,true,true,false,true,720p,0.921,14,0.56,0.055,9,111,PH,true,fr
video_0020552,creator_04773,2025-03-13T20:28:08.159Z,Food,30,154,56224,5535,721,438,true,false,true,false,true,1080p,0.011,24,0.8,0.119,9,74,ZA,true,ja
video_0020553,creator_02405,2025-03-04T20:49:53.489Z,Fitness,60,163,162091,5505,2685,308,true,true,false,false,true,720p,0.95,40,0.667,0.052,8,247,PK,true,bn
video_0020554,creator_03740,2025-06-17T04:52:58.078Z,Fitness,35,58,1052,92,4,4,true,true,true,false,true,1080p,0.894,18,0.514,0.095,3,236,MX,true,ar
video_0020555,creator_03387,2025-05-26T23:59:04.743Z,Lifestyle,45,79,1005,89,18,6,true,false,true,false,true,1080p,0.759,20,0.444,0.112,5,207,TH,true,ru
video_0020556,creator_00248,2025-05-30T17:33:30.819Z,Motivation,15,76,1053,97,20,6,true,false,true,true,true,1080p,0.647,13,0.867,0.117,5,137,BD,true,ja
video_0020557,creator_00782,2025-03-08T22:50:55.763Z,Sports,25,158,1016,57,17,3,true,false,false,true,true,1080p,0.517,12,0.48,0.076,9,119,FR,true,es
video_0020558,creator_02258,2025-03-02T13:54:35.644Z,Motivation,35,165,1111,63,14,1,true,false,true,true,false,720p,0.363,17,0.486,0.07,2,206,ID,true,ru
video_0020559,creator_03251,2025-06-03T07:30:10.063Z,Beauty,30,72,1228,51,20,1,true,false,true,true,true,1080p,0.646,24,0.8,0.059,4,142,JP,false,it
video_0020560,creator_02963,2025-07-15T10:29:50.140Z,Pets,50,30,1297,37,6,10,true,true,true,false,true,720p,0.627,40,0.8,0.041,8,77,NG,false,id
video_0020561,creator_03602,2025-04-18T01:52:39.221Z,Fashion,40,118,1132,57,15,2,true,false,false,false,true,1080p,0.113,22,0.55,0.065,8,51,JP,false,id
video_0020562,creator_01518,2025-04-17T06:41:01.278Z,Science,50,119,1091,67,13,3,true,true,false,true,true,1080p,0.331,15,0.3,0.076,2,156,JP,false,pl
video_0020563,creator_02810,2025-05-10T06:59:34.631Z,Kids,45,96,1009,91,3,6,true,true,true,true,true,1080p,0.059,24,0.533,0.099,7,123,BR,true,vi
video_0020564,creator_02539,2025-05-08T21:54:52.116Z,News,20,98,72977,1964,1380,617,true,false,true,true,true,1080p,0.896,8,0.4,0.054,6,50,US,true,ar
video_0020565,creator_02217,2025-05-25T22:53:48.013Z,Travel,55,80,1008,42,12,10,true,true,true,false,true,1080p,0.398,42,0.764,0.063,4,91,IR,false,ar
video_0020566,creator_00950,2025-02-20T22:51:56.914Z,News,15,174,112450,4005,542,932,false,false,true,false,true,1080p,0.435,6,0.4,0.049,6,165,JP,true,pl
video_0020567,creator_02711,2025-05-05T08:56:50.294Z,Fashion,45,101,1009,50,4,5,true,false,true,true,true,1080p,0.284,14,0.311,0.058,7,62,US,true,ru
video_0020568,creator_04478,2025-07-27T00:08:18.295Z,Travel,20,18,1003,21,20,8,true,false,false,false,true,1080p,0.463,13,0.65,0.049,5,124,NG,false,bn
video_0020569,creator_02998,2025-08-07T07:41:30.069Z,Pets,50,7,1006,27,3,10,true,false,true,true,true,1080p,0.739,15,0.3,0.04,7,56,TR,true,ko
video_0020570,creator_01577,2025-03-09T02:24:59.565Z,Music,35,158,2890,251,17,24,true,false,true,false,true,1080p,0.219,27,0.771,0.101,3,69,MX,true,bn
video_0020571,creator_04571,2025-08-04T17:56:28.227Z,Science,15,10,2075,70,18,11,true,false,true,false,true,1080p,0.7,11,0.733,0.048,2,105,IR,true,it
video_0020572,creator_02323,2025-03-28T06:28:47.218Z,Kids,50,139,1001,97,8,4,true,false,true,false,true,720p,0.391,30,0.6,0.109,6,50,JP,true,sv
video_0020573,creator_01076,2025-08-08T14:03:23.189Z,DIY,55,6,35809,2119,598,166,true,true,true,false,true,1080p,0.313,37,0.673,0.081,5,54,ID,false,th
video_0020574,creator_03647,2025-02-28T09:39:28.072Z,Gaming,30,167,1121,60,12,11,true,false,true,true,true,1080p,0.859,23,0.767,0.074,3,204,IT,true,de
video_0020575,creator_01659,2025-08-11T16:10:21.108Z,Technology,60,3,32933,2055,631,188,true,true,true,false,true,1080p,0.421,41,0.683,0.087,5,131,ZA,true,th
video_0020576,creator_04826,2025-05-16T02:19:10.931Z,Education,15,90,4169,197,59,10,true,true,true,true,true,1080p,0.596,6,0.4,0.064,2,192,PK,true,ar
